Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2201,0.000454155,0.000537571,0.000635046,0.000749173,0.000882701,0.001038712,0.00122112,0.001434443,0.001683858,0.001975543,0.002316496,0.002714295,0.003178128,0.003718091,0.00434685,0.00507837,0.005928231,0.006917289,0.00806749,0.009402442,0.010950314,0.01274635,0.014831587,0.017254053,0.020069316,0.023335398,0.027126117,0.031525933,0.036630079,0.042543208,0.049388625,0.057306717,0.066469702,0.077031951,0.089203961,0.103225483,0.119387031,0.13795635,0.159258634,0.183671825,0.211652625,0.243676842,0.280314026,0.32212338,0.369744409,0.424002255,0.485814954,0.556143417,0.636218297,0.727208617,0.830697435,0.948231878,1.081840499,1.233516318,1.405274139,1.600081386,1.820810394,2.070636411,2.353092794,2.672370667,3.033042955,3.439869266,3.897968888,4.413672163,4.995968982,5.649870191,6.384118416,7.209329293,8.134986105,9.171750564,10.33668435,11.64186214,13.1048986,14.74317106,16.56819252,18.61280683,20.901775,23.45941465,26.31551605,29.50754115,33.06191196,37.01650532,41.40051807,46.29331734,51.68143729,57.46085229,63.83990025,70.79225347,78.27611147,86.30801192,94.82985743,103.7140619,112.689744,121.2545175,128.5214372,132.9606624,132.1242171,122.5295136,100.6874449,66.53349323,26.67016183
2202,0.000384611,0.000455588,0.000538584,0.000635825,0.000749673,0.000882781,0.001038518,0.001220775,0.001434015,0.00168357,0.001975488,0.002316325,0.002714022,0.003177318,0.003717167,0.004345657,0.005076295,0.005927138,0.006917226,0.008067061,0.009401114,0.010949981,0.012749265,0.014840673,0.017272455,0.020095043,0.02337251,0.027178139,0.031594534,0.036712436,0.042638587,0.049495499,0.057431711,0.066583397,0.077139264,0.089302885,0.103338411,0.119491895,0.138046149,0.159336374,0.183766243,0.21175923,0.243821663,0.280450061,0.322211853,0.369832465,0.4241231,0.485912364,0.556308589,0.636366768,0.727455665,0.830955679,0.948670182,1.082383719,1.233896651,1.405867542,1.600875009,1.821745676,2.071685594,2.354408063,2.674078918,3.035000732,3.441709731,3.899841793,4.417425138,4.998957847,5.652294557,6.386977679,7.211592385,8.135766472,9.174734601,10.33948161,11.64580784,13.10904303,14.73977452,16.5673182,18.61373643,20.90057376,23.45419287,26.30771477,29.48444175,33.01711224,36.93842918,41.3086601,46.1353333,51.34744963,57.06585496,63.36282072,70.20055444,77.51773448,85.29636622,93.41874754,101.6531291,109.5478262,116.2927025,120.5026622,119.934307,111.4162062,91.68234704,60.68525543,24.34727224
2203,0.000325474,0.000385825,0.000456446,0.000539245,0.000636249,0.000749741,0.000882616,0.001038224,0.001220411,0.001433769,0.001683523,0.001975342,0.002316092,0.002713331,0.003176529,0.003716147,0.004343882,0.005075358,0.005927083,0.006916858,0.008065921,0.009400827,0.010952485,0.012757076,0.0148565,0.017294597,0.020127002,0.023417335,0.027237283,0.031665571,0.036794747,0.042730859,0.049603474,0.057529958,0.066676166,0.077224821,0.089400619,0.103429213,0.119569722,0.138113586,0.159418387,0.183858911,0.211885189,0.243940197,0.280527322,0.322288862,0.369938221,0.424208465,0.486057065,0.556438994,0.636583695,0.727682636,0.831340497,0.94914757,1.082718691,1.234418431,1.406565943,1.601698836,1.822670075,2.072845461,2.355914956,2.675807467,3.036627411,3.443366587,3.903160877,4.420071268,5.001107949,5.654832643,6.38898917,7.212294241,8.138425961,9.177232274,10.34300538,11.64951053,13.10605124,14.73903768,16.5681867,18.61272979,20.89601746,23.44736176,26.28730615,29.44477447,32.94787993,36.85708009,41.16853953,45.83839624,50.99621765,56.64193663,62.83696789,69.52601239,76.61753619,84.03983781,91.58164408,98.84789994,105.1080044,109.0985481,108.7800749,101.2372021,83.46408318,55.31576345,22.2071676
2204,0.000275221,0.000326501,0.000386552,0.000457007,0.000539605,0.000636307,0.000749601,0.000882367,0.001037915,0.001220202,0.00143373,0.001683399,0.001975143,0.002315502,0.002712657,0.003175657,0.003714628,0.00434308,0.005075312,0.005926769,0.006915881,0.008065676,0.009402977,0.010959195,0.012770682,0.014875546,0.017322103,0.020165605,0.023468297,0.027298524,0.031736571,0.036874377,0.042824093,0.04968834,0.057610123,0.066750129,0.077309367,0.089479203,0.103496619,0.119628177,0.138184764,0.159498871,0.183968365,0.211988376,0.244007601,0.280594601,0.322381321,0.370012957,0.424335122,0.4861715,0.55662931,0.636783018,0.728020248,0.831759731,0.94944237,1.083177176,1.235032606,1.407291079,1.602512717,1.82369215,2.074173768,2.357439967,2.67724406,3.038091983,3.446299764,3.90550185,4.421976715,5.003359288,5.656619175,6.389619628,7.214662625,8.140654309,9.180376738,10.34631083,11.64687622,13.10543147,14.73984576,16.56734523,18.60875529,20.89003704,23.42933335,26.25218773,29.38338796,32.87584925,36.73280271,40.9046252,45.52636884,50.61961069,56.17514828,62.23809893,68.72603998,75.50010679,82.40424609,89.08012774,94.88006572,98.66097257,98.5601903,91.91242739,75.92688287,50.41005679,20.24225524
2205,0.000232548,0.000276089,0.000327116,0.000387027,0.000457312,0.000539654,0.000636188,0.000749389,0.000882104,0.001037737,0.001220168,0.001433624,0.001683229,0.00197464,0.002314927,0.002711912,0.00317436,0.003713943,0.00434304,0.005075042,0.005925931,0.006915671,0.00806752,0.009408738,0.010970884,0.012787054,0.014899205,0.017355328,0.020209493,0.023521065,0.027359735,0.031805258,0.036954847,0.042897368,0.049757586,0.057674038,0.066823233,0.077377348,0.089537552,0.103547254,0.119689905,0.138254607,0.1595939,0.18405811,0.212047123,0.24406632,0.280675355,0.322446686,0.370123716,0.424435453,0.486338327,0.556804203,0.637078988,0.728388141,0.832018982,0.949844961,1.083716914,1.235670426,1.408007147,1.603412728,1.824862186,2.075518226,2.358707718,2.678537636,3.040682153,3.448369211,3.907189186,4.423972208,5.004944824,5.65718481,6.391727125,7.216649051,8.143458064,9.183325227,10.34399223,11.64635601,13.10618053,14.73914428,16.56387935,18.60352092,20.87411475,23.39824808,26.19776597,29.31961162,32.76564396,36.49824497,40.62751117,45.19210083,50.20533414,55.64408732,61.5285123,67.73363813,74.04583942,80.17631339,85.53855296,89.10977546,89.19802206,83.35890914,69.01313937,45.90569327,18.44706052
2206,0.000196341,0.000233282,0.00027661,0.000327518,0.000387285,0.000457353,0.000539553,0.000636008,0.000749166,0.000881953,0.001037708,0.001220078,0.001433479,0.001682801,0.00197415,0.002314291,0.002710804,0.003173774,0.003713909,0.00434281,0.005074325,0.005925751,0.006917252,0.008072463,0.009418774,0.010984948,0.012807391,0.014927784,0.017393101,0.020254934,0.023573809,0.027418953,0.031874677,0.037018087,0.042957158,0.049812796,0.057737225,0.066882014,0.077427834,0.089581388,0.103600748,0.119750467,0.138337045,0.159671884,0.184109262,0.212098321,0.24413678,0.280732466,0.322543449,0.370211594,0.424581562,0.486491653,0.557063453,0.637401578,0.728615953,0.832372246,0.950318954,1.084277543,1.236300002,1.40879911,1.604442627,1.826046603,2.076636156,2.359849387,2.680823162,3.042510157,3.449862233,3.908956545,4.425378276,5.005451692,5.659058692,6.393496438,7.219147012,8.146086082,9.181285354,10.34355656,11.64704801,13.10559749,14.73612302,16.55929931,18.58946261,20.84660641,23.35001114,26.14130591,29.22189205,32.55722196,36.252143,40.33091192,44.82476701,49.7344989,55.01542064,60.64879868,66.44234427,72.06421632,77.01915431,80.38050706,80.62317362,75.51422419,62.66277538,41.76911133,16.79873335
2207,0.000165643,0.00019696,0.000233722,0.000276949,0.000327737,0.00038732,0.000457268,0.000539401,0.000635819,0.000749037,0.000881928,0.001037631,0.001219955,0.001433114,0.001682383,0.001973608,0.002313346,0.002710304,0.003173745,0.003713712,0.004342197,0.005074171,0.005927106,0.006921491,0.008081074,0.009430848,0.01100242,0.012831959,0.014960275,0.01743221,0.020300356,0.023624835,0.027478808,0.031929229,0.037069688,0.043004829,0.049867389,0.057788031,0.066925677,0.077465768,0.089627723,0.103653227,0.119821927,0.138404753,0.159716384,0.18415386,0.212159738,0.244186628,0.280816917,0.322620342,0.370339436,0.424715861,0.486718553,0.557346086,0.637601602,0.728925709,0.83278821,0.950811391,1.084830696,1.236996404,1.409705022,1.605485317,1.82703169,2.077643009,2.361864609,2.682436643,3.043830185,3.451426305,3.910202471,4.425831944,5.007116538,5.660633329,6.39572018,7.221487537,8.144292191,9.180921378,10.34419383,11.64656499,13.10296481,14.73211681,16.54689079,18.56512712,20.80386319,23.30003825,26.05467131,29.03671257,32.33870693,35.98897214,40.00530001,44.40771384,49.17764351,54.23653728,59.5043825,64.68221849,69.25354417,72.414207,72.77922877,68.32095708,56.83087949,37.96510478,15.28499219
2208,0.000139637,0.000166166,0.000197332,0.000234009,0.000277134,0.000327766,0.000387248,0.000457138,0.00053924,0.00063571,0.000749017,0.000881863,0.001037527,0.001219644,0.001432758,0.001681921,0.001972802,0.002312919,0.002710279,0.003173577,0.003713188,0.004342065,0.005075332,0.005930738,0.006928873,0.008091434,0.009445849,0.011023527,0.01285989,0.014993914,0.017471304,0.020344299,0.023676416,0.027525842,0.031973742,0.037110831,0.043051976,0.049911285,0.057825778,0.066958489,0.077505883,0.089673172,0.103715128,0.119880668,0.138443432,0.159755196,0.184207344,0.212203204,0.244260261,0.280884129,0.322732091,0.370456956,0.42491428,0.486965974,0.557521561,0.637873003,0.729290484,0.833220445,0.951297063,1.085442648,1.237792709,1.410622299,1.606352727,1.827918988,2.079418626,2.363287675,2.683602785,3.045213241,3.452529435,3.91060804,4.42730988,5.00851676,5.662611375,6.397803015,7.219910662,8.143988897,9.181506542,10.34379513,11.64427182,13.09946176,14.7211684,16.52536987,18.52726448,20.75964384,23.22324836,25.89017359,28.8427108,32.1052445,35.7003482,39.63599904,43.914929,48.48819263,53.22353112,57.94398006,62.18347902,65.14798257,65.61454674,61.73329918,51.47608668,34.46751187,13.89295371
2209,0.000117625,0.000140078,0.000166479,0.000197574,0.000234165,0.000277159,0.000327705,0.000387138,0.000457002,0.000539147,0.000635692,0.000748961,0.000881774,0.001037263,0.001219341,0.001432365,0.001681234,0.001972438,0.002312898,0.002710136,0.003173129,0.003713075,0.004343058,0.005078442,0.005937064,0.006937756,0.008104304,0.00946397,0.011047522,0.012888807,0.015027542,0.017509125,0.020388725,0.023716946,0.02756422,0.032009233,0.03715153,0.043089886,0.049943905,0.057854147,0.066993202,0.077545227,0.089726765,0.103766053,0.11991426,0.138477179,0.159801729,0.184245208,0.212267342,0.244318951,0.280981714,0.322834828,0.37063031,0.425130692,0.48711978,0.557759161,0.638192644,0.729669599,0.83364657,0.951834434,1.086142134,1.238599102,1.411385547,1.607134106,1.829482369,2.080672839,2.364317072,2.684824787,3.046189138,3.452891576,3.911918967,4.428553958,5.010274837,5.664463426,6.396417524,7.219658642,8.144524769,9.181178757,10.34179856,11.64120987,13.0898054,14.70214396,16.49184321,18.48814883,20.69159941,23.07715965,25.7179667,28.63562216,31.84945887,35.37333893,39.20005174,43.30522354,47.59173073,51.84190383,55.72682836,58.52826928,59.07374044,55.7092931,46.56557914,31.25220882,12.61304426
2210,9.90E-05,0.000117996,0.000140342,0.000166683,0.000197706,0.000234186,0.000277107,0.000327612,0.000387023,0.000456924,0.000539132,0.000635645,0.000748886,0.00088155,0.001037005,0.001219007,0.00143178,0.001680923,0.00197242,0.002312775,0.002709753,0.003173032,0.003713924,0.004345719,0.005083859,0.005944676,0.006948792,0.008119852,0.009484571,0.011072364,0.012917715,0.015060075,0.017547366,0.02042363,0.023750017,0.027594821,0.032044349,0.037184254,0.043118062,0.049968424,0.057884174,0.067027244,0.077591605,0.08977089,0.103795207,0.11994358,0.13851763,0.159834683,0.184301023,0.212318539,0.244404081,0.281071436,0.322986138,0.370819424,0.425265386,0.487327622,0.558039026,0.638524913,0.730043208,0.834118119,0.952448454,1.086850564,1.239270229,1.412073159,1.608509666,1.830586964,2.081580844,2.365395932,2.685687413,3.04651212,3.454053388,3.913023364,4.430115245,5.01192036,5.663246648,6.396208748,7.220148137,8.14425649,9.179441184,10.33912324,11.63269655,13.07299488,14.67246901,16.45725493,18.42787443,20.5619005,22.92433695,25.53430528,28.40895929,31.55995829,34.98768608,38.66104825,42.51266871,46.36872355,49.87707564,52.47887015,53.1096995,50.20361225,42.06928067,28.30016054,11.43643599
2211,8.33E-05,9.93E-05,0.000118218,0.000140514,0.000166794,0.000197724,0.000234142,0.000277029,0.000327515,0.000386956,0.000456911,0.000539093,0.000635581,0.000748695,0.000881331,0.00103672,0.001218509,0.001431516,0.001680908,0.001972315,0.002312449,0.002709671,0.003173758,0.0037162,0.004350355,0.005090377,0.005954132,0.006962124,0.008137528,0.009505899,0.011097199,0.012945681,0.015092971,0.01757741,0.020452112,0.023776386,0.027625103,0.032072584,0.037208582,0.043139243,0.049994386,0.057913617,0.067067361,0.077629821,0.089796177,0.103820661,0.119978715,0.138546285,0.159883212,0.184345641,0.212392731,0.24448236,0.281203378,0.323151239,0.370937268,0.425447045,0.487572461,0.558329999,0.638852231,0.730456698,0.834656741,0.953070395,1.087440283,1.239874902,1.413282629,1.60948181,1.831387292,2.082532611,2.366157825,2.685975137,3.047540899,3.455032931,3.914408722,4.431576083,5.010852257,5.66307427,6.396654824,7.219929665,8.142744988,9.177104646,10.331621,11.61784886,13.0467407,14.64189639,16.40388402,18.31276926,20.42632198,22.76149206,25.333485,28.15268947,31.21887197,34.51120895,37.9606042,41.43114261,44.62799551,46.99465044,47.6546012,45.1777754,37.95441558,25.59391564,10.35616318
2212,7.00E-05,8.35E-05,9.95E-05,0.000118363,0.000140608,0.000166809,0.000197687,0.000234076,0.000276946,0.000327459,0.000386946,0.000456877,0.000539038,0.000635419,0.000748509,0.000881089,0.001036297,0.001218284,0.001431503,0.001680819,0.001972037,0.002312379,0.002710291,0.003175703,0.003720164,0.004355932,0.005098473,0.005965556,0.00697728,0.008155827,0.009527222,0.011121225,0.012973963,0.015118815,0.017601925,0.020474822,0.023802487,0.027649452,0.032093578,0.037226872,0.043161682,0.050019842,0.057948304,0.067100442,0.077651743,0.089818262,0.103851157,0.120003611,0.138588442,0.159922058,0.184410239,0.212460957,0.2445973,0.281347375,0.32325424,0.371095896,0.425661061,0.487827063,0.55861653,0.639214535,0.730928843,0.835202373,0.953588222,1.087971655,1.240937616,1.414137605,1.610186718,1.832226305,2.083205016,2.366413855,2.686885337,3.048408934,3.456261135,3.915704522,4.430638954,5.01071045,5.663479874,6.396477923,7.218615419,8.140705181,9.170496438,10.31851322,11.59463186,13.01972915,14.59465826,16.30177316,18.19253295,20.28197816,22.58361093,25.10667264,27.85105132,30.79776648,33.89221199,37.00454714,39.89050498,42.07071965,42.70498213,40.57549943,34.19322639,23.11430167,9.365839692
2213,5.88E-05,7.02E-05,8.37E-05,9.96E-05,0.000118442,0.00014062,0.000166778,0.000197631,0.000234006,0.000276899,0.00032745,0.000386917,0.000456831,0.000538901,0.000635262,0.000748304,0.000880729,0.001036106,0.001218273,0.001431427,0.001680582,0.001971977,0.002312908,0.002711952,0.003179091,0.003724934,0.004362861,0.005108256,0.005978543,0.00699297,0.008174122,0.00954785,0.011145525,0.012996181,0.015139904,0.017621472,0.020497305,0.023823473,0.02766756,0.032109363,0.037246256,0.04318368,0.050049821,0.057976929,0.067119438,0.077670896,0.089844716,0.103872772,0.120040204,0.138622234,0.159978252,0.184469647,0.212560992,0.244722768,0.281437311,0.323392627,0.3712828,0.425883651,0.488077685,0.558933725,0.639628096,0.731407183,0.835656753,0.954054852,1.088904797,1.241689032,1.414758021,1.610925795,1.832819275,2.083432598,2.367218477,2.687653877,3.049496866,3.457409568,3.914882739,4.430522767,5.011078475,5.663337567,6.395335714,7.216835423,8.134887164,9.158930336,10.29799229,11.57077735,12.97793788,14.5041157,16.19518676,18.06463426,20.12446356,22.38291914,24.83997133,27.47892773,30.25088411,33.04714,35.64152718,37.62400836,38.25757126,36.39512086,30.74432866,20.84512174,8.458449541
2214,4.94E-05,5.90E-05,7.04E-05,8.38E-05,9.97E-05,0.000118453,0.000140594,0.000166731,0.000197572,0.000233966,0.000276891,0.000327425,0.000386878,0.000456715,0.000538767,0.000635087,0.000747998,0.000880567,0.001036096,0.001218208,0.001431225,0.001680531,0.001972428,0.002314325,0.002714845,0.003183167,0.003730859,0.004371233,0.005119378,0.005991988,0.007008657,0.008191821,0.009568715,0.011164613,0.013014311,0.015156719,0.017640828,0.020515383,0.023839082,0.027681176,0.0321261,0.037265257,0.043209579,0.05007458,0.057993382,0.067136041,0.077693832,0.08986347,0.103904512,0.120069576,0.138671074,0.160029935,0.184556629,0.212670211,0.244801218,0.281557923,0.323555698,0.371477223,0.426102682,0.488355163,0.55929568,0.640047128,0.731805601,0.836066242,0.95487367,1.089564751,1.242234698,1.415408594,1.611448325,1.833021357,2.084143321,2.367898345,2.688616721,3.050513815,3.456689327,3.914787971,4.430856022,5.010964864,5.662345334,6.393783112,7.211715566,8.124686477,9.140801668,10.27693611,11.53382231,12.89769149,14.40967167,16.08190558,17.92520419,19.94693852,22.14716819,24.51120013,26.99582578,29.50411544,31.84138154,33.63354693,34.23792577,32.63511659,27.60757223,18.76179217,7.628065642
2215,4.14E-05,4.95E-05,5.91E-05,7.04E-05,8.39E-05,9.97E-05,0.000118431,0.000140554,0.000166682,0.000197538,0.00023396,0.000276871,0.000327392,0.00038678,0.000456602,0.000538619,0.000634828,0.00074786,0.000880559,0.001036042,0.001218036,0.001431181,0.001680915,0.001973637,0.002316794,0.002718325,0.00318823,0.003738018,0.00438075,0.00513089,0.00600543,0.007023834,0.008209726,0.009585104,0.011180189,0.013028767,0.015173372,0.017656391,0.020528831,0.023850822,0.02769562,0.032142504,0.037287622,0.043230985,0.050088825,0.058007766,0.067155917,0.077710097,0.089890986,0.103930022,0.12011199,0.138715997,0.1601055,0.184651615,0.212738574,0.244906238,0.281700063,0.323725358,0.37166847,0.426345213,0.488671696,0.55966246,0.64039621,0.732164684,0.83678425,0.955452898,1.090044338,1.242806957,1.41586871,1.611627582,1.833648638,2.084744251,2.368749768,2.689516465,3.049882928,3.456612421,3.915089156,4.430766129,5.010103325,5.660991672,6.389279826,7.2027237,8.108679473,9.122224837,10.24427422,11.46273678,12.81404606,14.30938152,15.95853355,17.76822826,19.73861186,21.85677717,24.08453615,26.33602916,28.43777912,30.06263157,30.62792649,29.2331725,24.78290144,16.86481359,6.86569184
2216,3.47E-05,4.16E-05,4.96E-05,5.92E-05,7.05E-05,8.39E-05,9.97E-05,0.000118398,0.000140512,0.000166653,0.000197533,0.000233942,0.000276843,0.000327309,0.000386684,0.000456476,0.000538399,0.000634711,0.000747853,0.000880512,0.001035895,0.001217999,0.001431509,0.001681945,0.001975742,0.002319764,0.002722649,0.003194348,0.003746157,0.004390602,0.005142401,0.006018434,0.007039187,0.008223789,0.009598478,0.011192609,0.013043086,0.015186762,0.017667971,0.020538946,0.023863279,0.027709775,0.032161807,0.037306119,0.043243312,0.050101282,0.058024983,0.067170015,0.077733939,0.089913129,0.10396683,0.120151006,0.138781588,0.160188034,0.184711132,0.21282993,0.245030015,0.281847971,0.323892189,0.371880262,0.426621795,0.488992482,0.559968067,0.640710851,0.732793847,0.837292277,0.955874113,1.090547358,1.243211822,1.416027561,1.612180791,1.834179359,2.085496536,2.369545152,2.688964163,3.049820874,3.456884113,3.915018791,4.430018439,5.008923648,5.657032664,6.381357633,7.188597578,8.092298329,9.093372335,10.18133754,11.3886918,12.72529856,14.20026589,15.8197845,17.58420371,19.48220524,21.48006634,23.50172409,25.39315663,26.86256038,27.39504992,26.17486338,22.22403373,15.1547428,6.171511335
